college_code,cast,cutoff,year,tier
2704,SC,153.5,2023,2
2704,SC,167.0,2024,2
2704,SCA,151.5,2020,2
2704,SCA,151.5,2021,2
2704,SCA,151.5,2022,2
2704,SCA,151.5,2023,2
2704,SCA,151.5,2024,2
2704,ST,151.5,2022,2
2704,ST,144.0,2024,2
2706,BC,177.5,2020,2
2706,BC,177.5,2021,2
2706,BC,183.5,2022,2
2706,BC,177.5,2023,2
2706,BC,177.5,2024,2
2706,BCM,174.5,2020,2
2706,BCM,174.5,2021,2
2706,BCM,177.5,2022,2
2706,BCM,174.5,2023,2
2706,BCM,174.5,2024,2
2706,MBC,170.0,2020,2
2706,MBC,170.0,2021,2
2706,MBC,170.0,2022,2
2706,MBC,170.0,2023,2
2706,MBC,170.0,2024,2
2706,MBCDNC,170.0,2022,2
2706,OC,183.5,2020,2
2706,OC,183.5,2021,2
2706,OC,183.5,2022,2
2706,OC,183.5,2023,2
2706,OC,183.5,2024,2
2706,SC,127.0,2020,2
2706,SC,127.0,2021,2
2706,SC,127.0,2022,2
2706,SC,127.0,2023,2
2706,SC,128.5,2024,2
2706,SCA,154.0,2020,2
2706,SCA,154.0,2021,2
2706,SCA,154.0,2022,2
2706,SCA,154.0,2023,2
2706,SCA,130.5,2024,2
2706,ST,118.0,2020,2
2706,ST,118.0,2021,2
2706,ST,130.5,2022,2
2706,ST,118.0,2023,2
2706,ST,127.0,2024,2
2708,BC,165.5,2020,2
2708,BC,165.5,2021,2
2708,BC,173.5,2022,2
2708,BC,165.5,2023,2
2708,BC,165.5,2024,2
2708,BCM,158.5,2020,2
2708,BCM,158.5,2021,2
2708,BCM,165.0,2022,2
2708,BCM,158.5,2023,2
2708,BCM,158.5,2024,2
2708,MBC,165.0,2020,2
2708,MBC,165.0,2021,2
2708,MBC,165.0,2022,2
2708,MBC,165.0,2023,2
2708,MBC,165.0,2024,2
2708,MBCDNC,161.5,2022,2
2708,OC,183.0,2020,2
2708,OC,183.0,2021,2
2708,OC,183.0,2022,2
2708,OC,183.0,2023,2
2708,OC,196.5,2024,2
2708,SC,140.0,2020,2
2708,SC,140.0,2021,2
2708,SC,140.0,2022,2
2708,SC,140.0,2023,2
2708,SC,134.0,2024,2
2708,SCA,154.5,2020,2
2708,SCA,154.5,2021,2
2708,SCA,154.5,2022,2
2708,SCA,154.5,2023,2
2708,SCA,147.0,2024,2
2708,ST,132.0,2020,2
2708,ST,132.0,2021,2
2708,ST,134.0,2022,2
2708,ST,132.0,2023,2
2708,ST,140.0,2024,2
2709,BC,185.0,2020,2
2709,BC,185.0,2021,2
2709,BC,188.5,2022,2
2709,BC,185.0,2023,2
2709,BC,185.0,2024,2
2709,BCM,180.5,2020,2
2709,BCM,180.5,2021,2
2709,BCM,185.0,2022,2
2709,BCM,180.5,2023,2
2709,BCM,180.5,2024,2
2709,MBC,184.0,2020,2
2709,MBC,184.0,2021,2
2709,MBC,184.0,2022,2
2709,MBC,184.0,2023,2
2709,MBC,184.0,2024,2
2709,MBCDNC,184.0,2022,2
2709,OC,188.5,2020,2
2709,OC,188.5,2021,2
2709,OC,188.5,2022,2
2709,OC,188.5,2023,2
2709,OC,188.5,2024,2
2709,SC,176.0,2020,2
2709,SC,176.0,2021,2
2709,SC,176.0,2022,2
2709,SC,176.0,2023,2
2709,SC,173.5,2024,2
2709,SCA,170.5,2020,2
2709,SCA,170.5,2021,2
2709,SCA,173.5,2022,2
2709,SCA,170.5,2023,2
2709,ST,154.0,2020,2
2709,ST,154.0,2021,2
2709,ST,173.5,2022,2
2709,ST,154.0,2023,2
2709,ST,176.0,2024,2
2710,BC,186.0,2020,2
2710,BC,186.0,2021,2
2710,BC,189.0,2022,2
2710,BC,186.0,2023,2
2710,BC,186.0,2024,2
2710,BCM,185.0,2020,2
2710,BCM,185.0,2021,2
2710,BCM,185.5,2022,2
2710,BCM,185.0,2023,2
2710,BCM,185.0,2024,2
2710,MBC,186.5,2020,2
2710,MBC,186.5,2021,2
2710,MBC,186.5,2022,2
2710,MBC,186.5,2023,2
2710,MBC,186.5,2024,2
2710,MBCDNC,184.0,2022,2
2710,OC,190.5,2020,2
2710,OC,190.5,2021,2
2710,OC,190.5,2022,2
2710,OC,190.5,2023,2
2710,OC,190.5,2024,2
2710,SC,160.5,2020,2
2710,SC,160.5,2021,2
2710,SC,160.5,2022,2
2710,SC,160.5,2023,2
2710,SC,160.0,2024,2
2710,SCA,172.0,2020,2
2710,SCA,172.0,2021,2
2710,SCA,172.0,2022,2
2710,SCA,172.0,2023,2
2710,SCA,172.0,2024,2
2710,ST,158.5,2020,2
2710,ST,158.5,2021,2
2710,ST,172.0,2022,2
2710,ST,158.5,2023,2
2710,ST,160.5,2024,2
2711,BC,180.5,2020,1
2711,BC,180.5,2021,1
2711,BC,185.0,2022,1
2711,BC,180.5,2023,1
2711,BC,180.5,2024,1
2711,BCM,173.5,2020,1
2711,BCM,173.5,2021,1
2711,BCM,180.5,2022,1
2711,BCM,173.5,2023,1
2711,BCM,173.5,2024,1
2711,MBC,176.5,2020,1
2711,MBC,176.5,2021,1
2711,MBC,176.5,2022,1
2711,MBC,176.5,2023,1
2711,MBC,176.5,2024,1
2711,MBCDNC,176.5,2022,1
2711,OC,185.0,2020,1
2711,OC,185.0,2021,1
2711,OC,185.0,2022,1
2711,OC,185.0,2023,1
2711,OC,185.0,2024,1
2711,SC,135.5,2020,1
2711,SC,135.5,2021,1
2711,SC,135.5,2022,1
2711,SC,135.5,2023,1
2711,SC,135.5,2024,1
2711,SCA,149.0,2020,1
2711,SCA,149.0,2021,1
2711,SCA,149.0,2022,1
2711,SCA,149.0,2023,1
2711,SCA,117.5,2024,1
2711,ST,133.5,2020,1
2711,ST,133.5,2021,1
2711,ST,135.5,2022,1
2711,ST,133.5,2023,1
2711,ST,135.5,2024,1
2712,BC,192.5,2020,1
2712,BC,192.5,2021,1
2712,BC,194.0,2022,1
2712,BC,192.5,2023,1
2712,BC,192.5,2024,1
2712,BCM,192.0,2020,1
2712,BCM,192.0,2021,1
2712,BCM,192.5,2022,1
2712,BCM,192.0,2023,1
2712,BCM,192.0,2024,1
2712,MBC,191.0,2020,1
2712,MBC,191.0,2021,1
2712,MBC,192.0,2022,1
2712,MBC,191.0,2023,1
2712,MBC,191.0,2024,1
2712,MBCDNC,191.0,2022,1
2712,OC,194.0,2020,1
2712,OC,194.0,2021,1
2712,OC,194.0,2022,1
2712,OC,195.5,2023,1
2712,OC,194.0,2024,1
2712,SC,177.5,2020,1
2712,SC,177.5,2021,1
2712,SC,177.5,2022,1
2712,SC,177.5,2023,1
2712,SC,177.5,2024,1
2712,SCA,185.0,2020,1
2712,SCA,185.0,2021,1
2712,SCA,185.0,2022,1
2712,SCA,185.0,2023,1
2712,SCA,176.0,2024,1
2712,ST,171.0,2020,1
2712,ST,171.0,2021,1
2712,ST,177.5,2022,1
2712,ST,171.0,2023,1
2712,ST,177.5,2024,1
2718,BC,190.0,2020,2
2718,BC,190.0,2021,2
2718,BC,192.0,2022,2
2718,BC,190.0,2023,2
2718,BC,190.0,2024,2
2718,BCM,187.0,2020,2
2718,BCM,187.0,2021,2
2718,BCM,190.0,2022,2
2718,BCM,187.0,2023,2
2718,BCM,187.0,2024,2
2718,MBC,188.0,2020,2
2718,MBC,188.0,2021,2
2718,MBC,188.0,2022,2
2718,MBC,188.0,2023,2
2718,MBC,188.0,2024,2
2718,MBCDNC,188.0,2022,2
2718,OC,192.0,2020,2
2718,OC,192.0,2021,2
2718,OC,192.0,2022,2
2718,OC,192.0,2023,2
2718,OC,192.0,2024,2
2718,SC,169.5,2020,2
2718,SC,169.5,2021,2
2718,SC,169.5,2022,2
2718,SC,169.5,2023,2
2718,SC,169.5,2024,2
2718,SCA,166.0,2020,2
2718,SCA,166.0,2021,2
2718,SCA,169.5,2022,2
2718,SCA,166.0,2023,2
2718,SCA,157.0,2024,2
2718,ST,160.5,2020,2
2718,ST,160.5,2021,2
2718,ST,169.5,2022,2
2718,ST,160.5,2023,2
2718,ST,169.5,2024,2
2719,BC,179.5,2020,2
2719,BC,179.5,2021,2
2719,BC,184.5,2022,2
2719,BC,179.5,2023,2
2719,BC,179.5,2024,2
2719,BCM,178.0,2020,2
2719,BCM,178.0,2021,2
2719,BCM,179.5,2022,2
2719,BCM,178.0,2023,2
2719,BCM,178.0,2024,2
2719,MBC,177.0,2020,2
2719,MBC,177.0,2021,2
2719,MBC,178.0,2022,2
2719,MBC,177.0,2023,2
2719,MBC,177.0,2024,2
2719,MBCDNC,177.0,2022,2
2719,OC,184.5,2020,2
2719,OC,184.5,2021,2
2719,OC,184.5,2022,2
2719,OC,184.5,2023,2
2719,OC,184.5,2024,2
2719,SC,158.5,2020,2
2719,SC,158.5,2021,2
2719,SC,158.5,2022,2
2719,SC,158.5,2023,2
2719,SC,148.5,2024,2
2719,SCA,162.5,2020,2
2719,SCA,162.5,2021,2
2719,SCA,162.5,2022,2
2719,SCA,162.5,2023,2
2719,SCA,139.0,2024,2
2719,ST,117.5,2020,2
2719,ST,117.5,2021,2
2719,ST,148.5,2022,2
2719,ST,117.5,2023,2
2719,ST,158.5,2024,2
2722,BC,181.5,2020,2
2722,BC,181.5,2021,2
2722,BC,185.0,2022,2
2722,BC,181.5,2023,2
2722,BC,181.5,2024,2
2722,BCM,180.0,2020,2
2722,BCM,182.5,2021,2
2722,BCM,182.5,2022,2
2722,BCM,182.5,2023,2
2722,BCM,182.5,2024,2
2722,MBC,177.0,2020,2
2722,MBC,177.0,2021,2
2722,MBC,180.0,2022,2
2722,MBC,177.0,2023,2
2722,MBC,177.0,2024,2
2722,MBCDNC,177.0,2022,2
2722,OC,185.0,2020,2
2722,OC,185.0,2021,2
2722,OC,185.0,2022,2
2722,OC,185.0,2023,2
2722,OC,185.5,2024,2
2722,SC,150.0,2020,2
2722,SC,151.5,2021,2
2722,SC,151.5,2022,2
2722,SC,161.0,2023,2
2722,SC,150.0,2024,2
2722,SCA,144.0,2020,2
2722,SCA,160.5,2021,2
2722,SCA,160.5,2022,2
2722,SCA,160.5,2023,2
2722,SCA,144.0,2024,2
2722,ST,127.0,2020,2
2722,ST,135.0,2021,2
2722,ST,150.0,2022,2
2722,ST,135.0,2023,2
2722,ST,151.5,2024,2
2725,BC,164.5,2020,2
2725,BC,164.5,2021,2
2725,BC,172.5,2022,2
2725,BC,164.5,2023,2
2725,BC,164.5,2024,2
2725,BCM,161.5,2020,2
2725,BCM,161.5,2021,2
2725,BCM,164.5,2022,2
2725,BCM,161.5,2023,2
2725,BCM,161.5,2024,2
2725,MBC,159.0,2020,2
2725,MBC,162.0,2021,2
2725,MBC,162.0,2022,2
2725,MBC,162.0,2023,2
2725,MBC,162.0,2024,2
2725,MBCDNC,159.0,2022,2
2725,OC,172.5,2020,2
2725,OC,172.5,2021,2
2725,OC,172.5,2022,2
2725,OC,172.5,2023,2
2725,OC,172.5,2024,2
2725,SC,123.5,2020,2
2725,SC,123.5,2021,2
2725,SC,123.5,2022,2
2725,SC,123.5,2023,2
2725,SC,123.5,2024,2
2725,SCA,97.5,2020,2
2725,SCA,150.0,2021,2
2725,SCA,150.0,2022,2
2725,SCA,150.0,2023,2
2725,SCA,97.5,2024,2
2725,ST,151.5,2021,2
2725,ST,151.5,2022,2
2725,ST,151.5,2023,2
2725,ST,123.5,2024,2
2726,BC,164.0,2020,2
2726,BC,164.0,2021,2
2726,BC,173.0,2022,2
2726,BC,164.0,2023,2
2726,BC,164.0,2024,2
2726,BCM,150.0,2020,2
2726,BCM,163.5,2021,2
2726,BCM,164.0,2022,2
2726,BCM,163.5,2023,2
2726,BCM,163.5,2024,2
2726,MBC,158.5,2020,2
2726,MBC,159.0,2021,2
2726,MBC,159.0,2022,2
2726,MBC,159.0,2023,2
2726,MBC,159.0,2024,2
2726,MBCDNC,158.5,2022,2
2726,OC,173.0,2020,2
2726,OC,177.315,2021,2
2726,OC,177.315,2022,2
2726,OC,178.5,2023,2
2726,OC,191.5,2024,2
2726,SC,114.5,2020,2
2726,SC,114.5,2021,2
2726,SC,114.5,2022,2
2726,SC,114.5,2023,2
2726,SC,114.5,2024,2
2726,SCA,102.5,2020,2
2726,SCA,123.5,2021,2
2726,SCA,123.5,2022,2
2726,SCA,123.5,2023,2
2726,SCA,102.5,2024,2
2726,ST,166.5,2020,2
2726,ST,166.5,2021,2
2726,ST,166.5,2022,2
2726,ST,166.5,2023,2
2726,ST,166.5,2024,2
2727,BC,161.5,2020,2
2727,BC,161.5,2021,2
2727,BC,170.0,2022,2
2727,BC,161.5,2023,2
2727,BC,161.5,2024,2
2727,BCM,154.0,2020,2
2727,BCM,154.5,2021,2
2727,BCM,161.5,2022,2
2727,BCM,154.5,2023,2
2727,BCM,154.5,2024,2
2727,MBC,155.0,2020,2
2727,MBC,155.0,2021,2
2727,MBC,155.0,2022,2
2727,MBC,155.0,2023,2
2727,MBC,155.0,2024,2
2727,MBCDNC,155.0,2022,2
2727,OC,170.0,2020,2
2727,OC,170.0,2021,2
2727,OC,170.0,2022,2
2727,OC,170.0,2023,2
2727,OC,170.0,2024,2
2729,BC,161.0,2020,2
2729,BC,161.0,2021,2
2729,BC,170.5,2022,2
2729,BC,161.0,2023,2
2729,BC,161.0,2024,2
2729,BCM,161.0,2020,2
2729,BCM,162.0,2021,2
2729,BCM,162.0,2022,2
2729,BCM,162.0,2023,2
2729,BCM,162.0,2024,2
2729,MBC,159.0,2020,2
2729,MBC,159.0,2021,2
2729,MBC,161.0,2022,2
2729,MBC,159.0,2023,2
2729,MBC,159.0,2024,2
2729,MBCDNC,159.0,2022,2
2729,OC,170.5,2020,2
2729,OC,170.5,2021,2
2729,OC,170.5,2022,2
2729,OC,170.5,2023,2
2729,OC,170.5,2024,2
2729,SC,147.0,2020,2
2729,SC,147.0,2021,2
2729,SC,147.0,2022,2
2729,SC,162.5,2023,2
2729,SC,147.0,2024,2
2729,SCA,135.5,2020,2
2729,SCA,135.5,2021,2
2729,SCA,147.0,2022,2
2729,SCA,135.5,2023,2
2729,SCA,135.5,2024,2
2729,ST,142.0,2021,2
2729,ST,147.0,2022,2
2729,ST,142.0,2023,2
2729,ST,147.0,2024,2
2731,BC,150.5,2020,2
2731,BC,173.5,2021,2
2731,BC,173.5,2022,2
2731,BC,173.5,2023,2
2731,BC,173.5,2024,2
2731,BCM,154.0,2020,2
2731,BCM,154.0,2021,2
2731,BCM,154.0,2022,2
2731,BCM,154.0,2023,2
2731,BCM,154.0,2024,2
2731,MBC,151.5,2020,2
2731,MBC,172.5,2021,2
2731,MBC,172.5,2022,2
2731,MBC,172.5,2023,2
2731,MBC,172.5,2024,2
2731,MBCDNC,151.5,2022,2
2731,OC,164.5,2020,2
2731,OC,187.0,2021,2
2731,OC,187.0,2022,2
2731,OC,187.0,2023,2
2731,OC,187.0,2024,2
2731,SC,113.5,2020,2
2731,SC,140.5,2021,2
2731,SC,140.5,2022,2
2731,SC,140.5,2023,2
2731,SC,113.5,2024,2
2731,SCA,114.5,2020,2
2731,SCA,175.0,2021,2
2731,SCA,175.0,2022,2
2731,SCA,175.0,2023,2
2731,SCA,114.5,2024,2
2731,ST,105.5,2020,2
2731,ST,123.0,2021,2
2731,ST,123.0,2022,2
2731,ST,123.0,2023,2
2731,ST,140.5,2024,2
2734,BC,162.0,2020,2
2734,BC,162.0,2021,2
2734,BC,171.0,2022,2
2734,BC,162.0,2023,2
2734,BC,162.0,2024,2
2734,BCM,160.0,2020,2
2734,BCM,160.0,2021,2
2734,BCM,162.0,2022,2
2734,BCM,160.0,2023,2
2734,BCM,160.0,2024,2
2734,MBC,155.5,2020,2
2734,MBC,155.5,2021,2
2734,MBC,155.5,2022,2
2734,MBC,155.5,2023,2
2734,MBC,155.5,2024,2
2734,MBCDNC,155.5,2022,2
2734,OC,173.5,2020,2
2734,OC,173.5,2021,2
2734,OC,173.5,2022,2
2734,OC,173.5,2023,2
2734,OC,190.5,2024,2
2734,SC,105.0,2020,2
2734,SC,105.0,2021,2
2734,SC,105.0,2022,2
2734,SC,105.0,2023,2
2734,SC,92.0,2024,2
2734,SCA,150.0,2020,2
2734,SCA,150.0,2021,2
2734,SCA,150.0,2022,2
2734,SCA,150.0,2023,2
2734,SCA,150.0,2024,2
2734,ST,157.0,2020,2
2734,ST,157.0,2021,2
2734,ST,157.0,2022,2
2734,ST,157.0,2023,2
2734,ST,105.0,2024,2
2735,BC,182.5,2020,2
2735,BC,182.5,2021,2
2735,BC,182.5,2022,2
2735,BC,182.5,2023,2
2735,BC,182.5,2024,2
2735,BCM,174.5,2020,2
2735,BCM,174.5,2021,2
2735,BCM,179.5,2022,2
2735,BCM,174.5,2023,2
2735,BCM,174.5,2024,2
2735,MBC,182.5,2020,2
2735,MBC,182.5,2021,2
2735,MBC,182.5,2022,2
2735,MBC,182.5,2023,2
2735,MBC,182.5,2024,2
2735,MBCDNC,177.5,2022,2
2735,OC,184.0,2020,2
2735,OC,184.0,2021,2
2735,OC,184.0,2022,2
2735,OC,184.0,2023,2
2735,OC,184.0,2024,2
2735,SC,157.5,2020,2
2735,SC,157.5,2021,2
2735,SC,157.5,2022,2
2735,SC,157.5,2023,2
2735,SC,145.0,2024,2
2735,SCA,158.0,2020,2
2735,SCA,158.0,2021,2
2735,SCA,158.0,2022,2
2735,SCA,158.0,2023,2
2735,SCA,133.0,2024,2
2735,ST,158.0,2020,2
2735,ST,158.0,2021,2
2735,ST,158.0,2022,2
2735,ST,158.0,2023,2
2735,ST,158.0,2024,2
2736,BC,175.5,2020,2
2736,BC,175.5,2021,2
2736,BC,180.0,2022,2
2736,BC,175.5,2023,2
2736,BC,175.5,2024,2
2736,BCM,162.5,2020,2
2736,BCM,162.5,2021,2
2736,BCM,175.5,2022,2
2736,BCM,162.5,2023,2
2736,BCM,162.5,2024,2
2736,MBC,168.5,2020,2
2736,MBC,168.5,2021,2
2736,MBC,168.5,2022,2
2736,MBC,168.5,2023,2
2736,MBC,168.5,2024,2
2736,MBCDNC,168.5,2022,2
2736,OC,180.5,2020,2
2736,OC,180.5,2021,2
2736,OC,180.5,2022,2
2736,OC,180.5,2023,2
2736,OC,180.5,2024,2
2736,SC,128.5,2020,2
2736,SC,128.5,2021,2
2736,SC,128.5,2022,2
2736,SC,128.5,2023,2
2736,SC,120.5,2024,2
2736,SCA,123.0,2020,2
2736,SCA,123.0,2021,2
2736,SCA,123.0,2022,2
2736,SCA,123.0,2023,2
2736,SCA,123.0,2024,2
2736,ST,130.0,2020,2
2736,ST,130.0,2021,2
2736,ST,130.0,2022,2
2736,ST,130.0,2023,2
2736,ST,128.5,2024,2
2737,BC,133.0,2020,2
2737,BC,133.0,2021,2
2737,BC,157.0,2022,2
2737,BC,133.0,2023,2
2737,BC,133.0,2024,2
2737,BCM,119.5,2020,2
2737,BCM,119.5,2021,2
2737,BCM,131.0,2022,2
2737,BCM,119.5,2023,2
2737,BCM,119.5,2024,2
2737,MBC,129.0,2020,2
2737,MBC,129.0,2021,2
2737,MBC,129.0,2022,2
2737,MBC,129.0,2023,2
2737,MBC,129.0,2024,2
2737,MBCDNC,105.5,2022,2
2737,OC,172.5,2020,2
2737,OC,172.5,2021,2
2737,OC,172.5,2022,2
2737,OC,172.5,2023,2
2737,OC,172.5,2024,2
2737,SC,134.0,2020,2
2737,SC,134.0,2021,2
2737,SC,134.0,2022,2
2737,SC,134.0,2023,2
2737,SC,121.5,2024,2
2737,SCA,147.0,2020,2
2737,SCA,147.0,2021,2
2737,SCA,147.0,2022,2
2737,SCA,147.0,2023,2
2737,SCA,105.0,2024,2
2737,ST,138.0,2020,2
2737,ST,138.0,2021,2
2737,ST,138.0,2022,2
2737,ST,138.0,2023,2
2737,ST,138.0,2024,2
2739,BC,188.0,2020,2
2739,BC,188.0,2021,2
2739,BC,191.0,2022,2
2739,BC,188.0,2023,2
2739,BC,188.0,2024,2
2739,BCM,182.5,2020,2
2739,BCM,182.5,2021,2
2739,BCM,188.0,2022,2
2739,BCM,182.5,2023,2
2739,BCM,182.5,2024,2
2739,MBC,181.0,2020,2
2739,MBC,181.0,2021,2
2739,MBC,181.0,2022,2
2739,MBC,181.0,2023,2
2739,MBC,181.0,2024,2
2739,MBCDNC,181.0,2022,2
2739,OC,191.0,2020,2
2739,OC,191.0,2021,2
2739,OC,191.0,2022,2
2739,OC,191.0,2023,2
2739,OC,191.0,2024,2
2739,SC,156.0,2020,2
2739,SC,156.0,2021,2
2739,SC,156.0,2022,2
2739,SC,156.0,2023,2
2739,SC,156.0,2024,2
2739,SCA,171.0,2020,2
2739,SCA,171.0,2021,2
2739,SCA,171.0,2022,2
2739,SCA,171.0,2023,2
2739,SCA,133.5,2024,2
2739,ST,155.5,2020,2
2739,ST,155.5,2021,2
2739,ST,156.0,2022,2
2739,ST,155.5,2023,2
2739,ST,156.0,2024,2
2740,BC,165.5,2020,2
2740,BC,165.5,2021,2
2740,BC,177.5,2022,2
2740,BC,165.5,2023,2
2740,BC,165.5,2024,2
2740,BCM,176.0,2020,2
2740,BCM,176.0,2021,2
2740,BCM,176.0,2022,2
2740,BCM,176.0,2023,2
2740,BCM,176.0,2024,2
2740,MBC,159.385,2020,2
2740,MBC,159.385,2021,2
2740,MBC,176.0,2022,2
2740,MBC,159.385,2023,2
2740,MBC,159.385,2024,2
2740,MBCDNC,157.5,2022,2
2740,OC,179.0,2020,2
2740,OC,179.0,2021,2
2740,OC,179.0,2022,2
2740,OC,179.0,2023,2
2740,OC,179.0,2024,2
2740,SC,139.0,2020,2
2740,SC,139.0,2021,2
2740,SC,139.0,2022,2
2740,SC,139.0,2023,2
2740,SC,120.5,2024,2
2740,SCA,116.0,2020,2
2740,SCA,116.0,2021,2
2740,SCA,120.5,2022,2
2740,SCA,116.0,2023,2
2740,ST,135.0,2020,2
2740,ST,135.0,2021,2
2740,ST,135.0,2022,2
2740,ST,135.0,2023,2
2740,ST,139.0,2024,2
2750,BC,161.5,2020,2
2750,BC,161.5,2021,2
2750,BC,170.5,2022,2
2750,BC,161.5,2023,2
2750,BC,161.5,2024,2
2750,BCM,159.0,2020,2
2750,BCM,159.0,2021,2
2750,BCM,161.5,2022,2
2750,BCM,159.0,2023,2
2750,BCM,159.0,2024,2
2750,MBC,154.5,2020,2
2750,MBC,154.5,2021,2
2750,MBC,154.5,2022,2
2750,MBC,154.5,2023,2
2750,MBC,156.0,2024,2
2750,MBCDNC,154.5,2022,2
2750,OC,170.5,2020,2
2750,OC,170.5,2021,2
2750,OC,170.5,2022,2
2750,OC,170.5,2023,2
2750,OC,174.5,2024,2
2750,SC,135.0,2020,2
2750,SC,135.0,2021,2
2750,SC,135.0,2022,2
2750,SC,150.5,2023,2
2750,SC,138.5,2024,2
2750,SCA,140.5,2020,2
2750,SCA,140.5,2021,2
2750,SCA,140.5,2022,2
2750,SCA,140.5,2023,2
2750,SCA,140.5,2024,2
2750,ST,116.5,2020,2
2750,ST,116.5,2021,2
2750,ST,140.5,2022,2
2750,ST,116.5,2023,2
2750,ST,135.0,2024,2
2751,BC,173.0,2020,2
2751,BC,173.0,2021,2
2751,BC,180.5,2022,2
2751,BC,173.0,2023,2
2751,BC,173.0,2024,2
2751,BCM,175.0,2020,2
2751,BCM,175.0,2021,2
2751,BCM,175.0,2022,2
2751,BCM,175.0,2023,2
2751,BCM,175.0,2024,2
2751,MBC,166.5,2020,2
2751,MBC,166.5,2021,2
2751,MBC,173.5,2022,2
2751,MBC,166.5,2023,2
2751,MBC,166.5,2024,2
2751,MBCDNC,165.5,2022,2
2751,OC,181.5,2020,2
2751,OC,181.5,2021,2
2751,OC,181.5,2022,2
2751,OC,181.5,2023,2
2751,OC,181.5,2024,2
2751,SC,126.0,2020,2
2751,SC,126.0,2021,2
2751,SC,126.0,2022,2
2751,SC,126.0,2023,2
2751,SC,126.0,2024,2
2751,SCA,161.0,2020,2
2751,SCA,161.0,2021,2
2751,SCA,161.0,2022,2
2751,SCA,161.0,2023,2
2751,SCA,127.0,2024,2
2751,ST,122.0,2020,2
2751,ST,122.0,2021,2
2751,ST,127.0,2022,2
2751,ST,122.0,2023,2
2751,ST,126.0,2024,2
2764,BC,186.5,2020,2
2764,BC,186.5,2021,2
2764,BC,190.0,2022,2
2764,BC,186.5,2023,2
2764,BC,186.5,2024,2
2764,BCM,186.0,2020,2
2764,BCM,186.0,2021,2
2764,BCM,186.5,2022,2
2764,BCM,186.0,2023,2
2764,BCM,186.0,2024,2
2764,MBC,183.0,2020,2
2764,MBC,183.0,2021,2
2764,MBC,183.0,2022,2
2764,MBC,183.0,2023,2
2764,MBC,183.0,2024,2
2764,MBCDNC,183.0,2022,2
2764,OC,190.0,2020,2
2764,OC,190.0,2021,2
2764,OC,190.0,2022,2
2764,OC,190.0,2023,2
2764,OC,190.0,2024,2
2764,SC,163.5,2020,2
2764,SC,163.5,2021,2
2764,SC,163.5,2022,2
2764,SC,163.5,2023,2
2764,SC,163.0,2024,2
2764,SCA,162.0,2020,2
2764,SCA,162.0,2021,2
2764,SCA,163.0,2022,2
2764,SCA,162.0,2023,2
2764,SCA,162.0,2024,2
2764,ST,178.5,2020,2
2764,ST,178.5,2021,2
2764,ST,178.5,2022,2
2764,ST,178.5,2023,2
2764,ST,163.5,2024,2
3011,BC,178.0,2020,3
3011,BC,178.0,2021,3
3011,BC,184.5,2022,3
3011,BC,178.0,2023,3
3011,BC,178.0,2024,3
3011,BCM,176.5,2020,3
3011,BCM,176.5,2021,3
3011,BCM,178.0,2022,3
3011,BCM,176.5,2023,3
3011,BCM,176.5,2024,3
3011,MBC,180.0,2020,3
3011,MBC,180.0,2021,3
3011,MBC,180.0,2022,3
3011,MBC,180.0,2023,3
3011,MBC,180.0,2024,3
3011,MBCDNC,180.0,2022,3
3011,OC,184.5,2020,3
3011,OC,184.5,2021,3
3011,OC,184.5,2022,3
3011,OC,184.5,2023,3
3011,OC,184.5,2024,3
3011,SC,174.0,2020,3
3011,SC,174.0,2021,3
3011,SC,174.0,2022,3
3011,SC,174.0,2023,3
3011,SC,174.0,2024,3
3011,SCA,159.0,2020,3
3011,SCA,159.0,2021,3
3011,SCA,174.0,2022,3
3011,SCA,159.0,2023,3
3011,SCA,155.0,2024,3
3011,ST,140.5,2020,3
3011,ST,140.5,2021,3
3011,ST,174.0,2022,3
3011,ST,140.5,2023,3
3011,ST,174.0,2024,3
3464,BC,172.5,2020,3
3464,BC,172.5,2021,3
3464,BC,178.5,2022,3
3464,BC,172.5,2023,3
3464,BC,172.5,2024,3
3464,BCM,173.5,2020,3
3464,BCM,173.5,2021,3
3464,BCM,173.5,2022,3
3464,BCM,173.5,2023,3
3464,BCM,173.5,2024,3
3464,MBC,170.5,2020,3
3464,MBC,170.5,2021,3
3464,MBC,173.5,2022,3
3464,MBC,170.5,2023,3
3464,MBC,170.5,2024,3
3464,MBCDNC,170.5,2022,3
3464,OC,178.5,2020,3
3464,OC,178.5,2021,3
3464,OC,178.5,2022,3
3464,OC,178.5,2023,3
3464,OC,178.5,2024,3
3464,SC,160.5,2020,3
3464,SC,160.5,2021,3
3464,SC,160.5,2022,3
3464,SC,160.5,2023,3
3464,SC,160.5,2024,3
3464,SCA,157.5,2020,3
3464,SCA,157.5,2021,3
3464,SCA,160.5,2022,3
3464,SCA,157.5,2023,3
3464,SCA,157.5,2024,3
3464,ST,152.5,2020,3
3464,ST,152.5,2021,3
3464,ST,160.5,2022,3
3464,ST,152.5,2023,3
3464,ST,160.5,2024,3
3465,BC,177.5,2020,3
3465,BC,177.5,2021,3
3465,BC,185.0,2022,3
3465,BC,177.5,2023,3
3465,BC,177.5,2024,3
3465,BCM,177.5,2020,3
3465,BCM,177.5,2021,3
3465,BCM,177.5,2022,3
3465,BCM,177.5,2023,3
3465,BCM,177.5,2024,3
